date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:33	116713/116713	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:31%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=22	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/indexf970.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:22%20GMT	https://tuckermccumber.com/?p=132	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index31a3.html	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:34	1373/1373	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/feed/index.html	(from https://tuckermccumber.com/2023/09/06/one-step-forward-two-steps-back/)
10:49:35	116715/116715	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:33%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=23	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/index954a.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:36	116718/116718	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:34%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=24	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/index745d.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:36	116704/116704	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:34%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=25	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/indexfaf1.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:25%20GMT	https://tuckermccumber.com/?p=124	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexd4a6.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:38	116701/116701	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:35%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=26	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/index1dff.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:38	116714/116714	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:36%20GMT	https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/?replytocom=28	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/index094c.html	(from https://tuckermccumber.com/2023/09/02/duluth-update-8-the-conclusion/)
10:49:38	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:38%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F31%2Fduluth-update-7%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed1418.json	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:38	2054/2054	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/31/duluth-update-7/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/31/duluth-update-7/feed/index.html	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:39	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:38%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F31%2Fduluth-update-7%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed5649	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:39	3089/3089	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:39%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/122	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/122.json	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:39%20GMT	https://tuckermccumber.com/?p=122	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexdb84.html	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:39	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:39%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F29%2Fduluth-update-6%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedc9af.json	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:40	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F29%2Fduluth-update-6%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed616d	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:40	90905/90905	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/2023/08/31/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/31/index.html	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:40	3714/3714	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/120	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/120.json	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:40	103752/103752	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/2023/08/31/duluth-update-7/?replytocom=19	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/31/duluth-update-7/index5a86.html	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:40	103755/103755	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/2023/08/31/duluth-update-7/?replytocom=20	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/31/duluth-update-7/indexa82a.html	(from https://tuckermccumber.com/2023/08/31/duluth-update-7/)
10:49:40	2325/2325	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:40%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F28%2Fduluth-update-5-future%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed6133.json	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:41	2167/2167	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/29/duluth-update-6/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/29/duluth-update-6/feed/index.html	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:41	2465/2465	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:41%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F28%2Fduluth-update-5-future%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed7968	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:41%20GMT	https://tuckermccumber.com/?p=120	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index2c90.html	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:41	4964/4964	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:41%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/114	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/114.json	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:42	532504/532504	---M--	200	added ('OK')	image/jpeg	date:Mon,%2028%20Aug%202023%2021:37:36%20GMT	https://tuckermccumber.com/wp-content/uploads/2023/08/IMG_20230828_141833_01-scaled.jpg	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-content/uploads/2023/08/IMG_20230828_141833_01-scaled.jpg	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:42	90909/90909	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:42%20GMT	https://tuckermccumber.com/2023/08/29/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/29/index.html	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:42	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:42%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F26%2Fduluth-update-4%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed2d9a.json	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:42	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:42%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F26%2Fduluth-update-4%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedad98	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:42	104307/104307	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:42%20GMT	https://tuckermccumber.com/2023/08/29/duluth-update-6/?replytocom=17	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/29/duluth-update-6/indexa79a.html	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:42	2771/2771	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:42%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/112	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/112.json	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:43	104325/104325	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:43%20GMT	https://tuckermccumber.com/2023/08/29/duluth-update-6/?replytocom=18	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/29/duluth-update-6/indexb951.html	(from https://tuckermccumber.com/2023/08/29/duluth-update-6/)
10:49:43	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:43%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F22%2Fduluth-update-3%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed0250.json	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:43	1894/1894	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/28/duluth-update-5-future/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/28/duluth-update-5-future/feed/index.html	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:43	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:43%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F22%2Fduluth-update-3%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedf38f	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:44	3710/3710	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/109	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/109.json	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:44	2281/2281	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F21%2Fduluth-update-2%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed790c.json	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:49:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/?p=114	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index30a5.html	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:44	91079/91079	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/2023/08/28/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/28/index.html	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:44	103752/103752	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/2023/08/28/duluth-update-5-future/?replytocom=15	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/28/duluth-update-5-future/index8528.html	(from https://tuckermccumber.com/2023/08/28/duluth-update-5-future/)
10:49:44	2424/2424	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:44%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F21%2Fduluth-update-2%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed1515	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:49:45	3467/3467	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:45%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/107	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/107.json	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:49:45	1973/1973	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/26/duluth-update-4/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/26/duluth-update-4/feed/index.html	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:45%20GMT	https://tuckermccumber.com/?p=112	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index8820.html	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:45	2271/2271	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:45%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F21%2Fcomplications%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed7267.json	(from https://tuckermccumber.com/2023/08/21/complications/)
10:49:46	2414/2414	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F21%2Fcomplications%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed31b9	(from https://tuckermccumber.com/2023/08/21/complications/)
10:49:46	90923/90923	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/2023/08/26/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/26/index.html	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:46	5815/5815	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/105	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/105.json	(from https://tuckermccumber.com/2023/08/21/complications/)
10:49:46	103303/103303	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/2023/08/26/duluth-update-4/?replytocom=13	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/26/duluth-update-4/indexfa40.html	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:47	103309/103309	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/2023/08/26/duluth-update-4/?replytocom=14	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/26/duluth-update-4/index360b.html	(from https://tuckermccumber.com/2023/08/26/duluth-update-4/)
10:49:47	2306/2306	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:46%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F15%2Faugust-cancer-update%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed2990.json	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:49:47	2449/2449	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:47%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F08%2F15%2Faugust-cancer-update%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedc1da	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:49:47	1827/1827	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/22/duluth-update-3/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/22/duluth-update-3/feed/index.html	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:47	5879/5879	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:47%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/101	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/101.json	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:49:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:47%20GMT	https://tuckermccumber.com/?p=109	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexe887.html	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:47	2294/2294	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:47%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F09%2Fcancer-update-7-9%2F	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embedea0e.json	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:49:48	90921/90921	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:48%20GMT	https://tuckermccumber.com/2023/08/22/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/22/index.html	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:48	2437/2437	---M-Z	200	added ('OK')	text/xml	date:Fri,%2020%20Mar%202026%2015:49:48%20GMT	https://tuckermccumber.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Ftuckermccumber.com%2F2023%2F07%2F09%2Fcancer-update-7-9%2F&format=xml	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/oembed/1.0/embed33d5	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:49:48	104073/104073	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:48%20GMT	https://tuckermccumber.com/2023/08/22/duluth-update-3/?replytocom=11	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/22/duluth-update-3/indexa858.html	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:49	5603/5603	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:49:48%20GMT	https://tuckermccumber.com/wp-json/wp/v2/posts/88	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/posts/88.json	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:49:49	104072/104072	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:49%20GMT	https://tuckermccumber.com/2023/08/22/duluth-update-3/?replytocom=12	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/22/duluth-update-3/index04d3.html	(from https://tuckermccumber.com/2023/08/22/duluth-update-3/)
10:49:50	94184/94184	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:49:49%20GMT	https://tuckermccumber.com/2023/08/21/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/index.html	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:50:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:49%20GMT	https://tuckermccumber.com/?p=107	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index5a24.html	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:50:00	796/796	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/21/duluth-update-2/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/duluth-update-2/feed/index.html	(from https://tuckermccumber.com/2023/08/21/duluth-update-2/)
10:50:00	1440/1440	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/21/complications/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/complications/feed/index.html	(from https://tuckermccumber.com/2023/08/21/complications/)
10:50:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:49:50%20GMT	https://tuckermccumber.com/?p=105	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/indexea0f.html	(from https://tuckermccumber.com/2023/08/21/complications/)
10:50:02	104414/104414	---MCZ	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:50:00%20GMT	https://tuckermccumber.com/2023/08/21/complications/?replytocom=16	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/21/complications/index6f0d.html	(from https://tuckermccumber.com/2023/08/21/complications/)
10:50:03	90942/90942	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:50:02%20GMT	https://tuckermccumber.com/2023/08/15/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/15/index.html	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:50:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:50:01%20GMT	https://tuckermccumber.com/?p=101	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index198a.html	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:50:13	811/811	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/08/15/august-cancer-update/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/08/15/august-cancer-update/feed/index.html	(from https://tuckermccumber.com/2023/08/15/august-cancer-update/)
10:50:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2020%20Mar%202026%2015:50:03%20GMT	https://tuckermccumber.com/?p=88	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/index8ed7.html	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:50:13	803/803	---M-Z	200	added ('OK')	application/rss+xml	etag:%222b85c820d9e2d575bac44852ad645377%22	https://tuckermccumber.com/2023/07/09/cancer-update-7-9/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/09/cancer-update-7-9/feed/index.html	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:50:13	603/603	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:50:13%20GMT	https://tuckermccumber.com/wp-json/wp/v2/tags/4	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/tags/4.json	(from https://tuckermccumber.com/tag/travel/)
10:50:13	90904/90904	---M-Z	200	added ('OK')	text/html	date:Fri,%2020%20Mar%202026%2015:50:13%20GMT	https://tuckermccumber.com/2023/07/09/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/2023/07/09/index.html	(from https://tuckermccumber.com/2023/07/09/cancer-update-7-9/)
10:50:13	66773/66773	---MCZ	200	added ('OK')	application/rss+xml	etag:%22ffdd85f527c636266f33b44c0d0b9317%22	https://tuckermccumber.com/tag/travel/feed/	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/tag/travel/feed/index.html	(from https://tuckermccumber.com/tag/travel/)
10:50:13	603/603	---M-Z	200	added ('OK')	application/json	date:Fri,%2020%20Mar%202026%2015:50:13%20GMT	https://tuckermccumber.com/wp-json/wp/v2/tags/5	C:/My%20Web%20Sites/TWebsite/tuckermccumber.com/wp-json/wp/v2/tags/5.json	(from https://tuckermccumber.com/tag/cancer/)
